icmT,accX,accY,accZ,accT,gyrX,gyrY,gyrZ,gyrT,magX,magY,magZ,magT
13870.000000,-0.415039,0.129883,0.895019,1387.000000,0.425339,0.246048,-0.324249,1387.000000,16.349960,-25.800003,-102.000000,1387.000000
13880.000000,-0.424805,0.129883,0.909668,1388.000000,0.303268,-0.238419,-0.019073,1388.000000,16.349960,-25.950012,-102.150009,1388.000000
13890.000000,-0.411133,0.140625,0.908203,1389.000000,-0.608444,-0.360489,-0.385284,1389.000000,16.949966,-25.950012,-102.150009,1389.000000
13900.000000,-0.424805,0.125000,0.899902,1390.000000,-0.242233,0.062943,-0.385284,1390.000000,16.949966,-25.800003,-100.650009,1390.000000
13910.000000,-0.406250,0.133301,0.903808,1391.000000,-0.181198,-0.238419,-0.446320,1391.000000,18.449966,-26.250000,-100.200012,1391.000000
13920.000000,-0.419434,0.130371,0.893554,1392.000000,-0.120163,0.001907,0.648499,1392.000000,18.449966,-26.550003,-102.450012,1392.000000
13930.000000,-0.414062,0.122559,0.898437,1393.000000,0.059128,0.429153,0.038147,1393.000000,16.349960,-26.550003,-102.450012,1393.000000
13940.000000,-0.418945,0.128906,0.903320,1394.000000,-0.181198,0.307083,0.038147,1394.000000,17.249954,-25.200012,-101.100006,1394.000000
13950.000000,-0.420410,0.132324,0.901367,1395.000000,0.242233,0.307083,-0.141144,1395.000000,17.249954,-26.250000,-100.650009,1395.000000
13960.000000,-0.410156,0.127930,0.905761,1396.000000,0.000000,-0.116348,-0.385284,1396.000000,17.099960,-26.250000,-100.650009,1396.000000
13970.000000,-0.409180,0.122559,0.899414,1397.000000,0.242233,0.123978,-0.324249,1397.000000,16.349960,-25.650009,-102.150009,1397.000000
13980.000000,-0.416992,0.127930,0.899902,1398.000000,0.425339,-0.055313,-0.019073,1398.000000,16.349960,-26.400009,-101.100006,1398.000000
13990.000000,-0.435547,0.142090,0.903320,1399.000000,0.120163,0.001907,0.160217,1399.000000,15.899963,-26.400009,-101.100006,1399.000000
14000.000000,-0.432129,0.134766,0.895996,1400.000000,-0.181198,-0.177383,-0.019073,1400.000000,17.099960,-24.750000,-102.450012,1400.000000
14010.000000,-0.424316,0.128418,0.915039,1401.000000,0.000000,0.123978,0.038147,1401.000000,17.099960,-25.650009,-100.800003,1401.000000
14020.000000,-0.414551,0.123047,0.902832,1402.000000,0.364304,-0.055313,0.282288,1402.000000,15.449966,-25.650009,-100.800003,1402.000000
14030.000000,-0.414062,0.125488,0.901367,1403.000000,0.120163,0.001907,0.099182,1403.000000,15.449966,-26.250000,-100.950012,1403.000000
14040.000000,-0.409668,0.132324,0.905761,1404.000000,-0.425339,0.429153,0.099182,1404.000000,15.449966,-25.500000,-100.200012,1404.000000
14050.000000,-0.416504,0.126953,0.902344,1405.000000,-0.486374,0.246048,0.221252,1405.000000,16.349960,-25.500000,-100.200012,1405.000000
14060.000000,-0.421875,0.130859,0.901855,1406.000000,-0.303268,0.429153,0.526428,1406.000000,18.149963,-27.150009,-102.900009,1406.000000
14070.000000,-0.405762,0.127930,0.898437,1407.000000,0.120163,0.917435,0.770569,1407.000000,16.349960,-25.200012,-101.100006,1407.000000
14080.000000,-0.419922,0.138184,0.900879,1408.000000,-0.242233,0.429153,0.099182,1408.000000,16.349960,-26.700012,-101.550003,1408.000000
14090.000000,-0.411621,0.125000,0.904785,1409.000000,-0.303268,0.612259,0.099182,1409.000000,16.349960,-26.700012,-101.550003,1409.000000
14100.000000,-0.404297,0.125977,0.899414,1410.000000,-0.364304,0.246048,-0.263214,1410.000000,16.799957,-23.850006,-100.500000,1410.000000
14110.000000,-0.421387,0.137695,0.896972,1411.000000,0.303268,0.673294,-0.324249,1411.000000,16.799957,-26.400009,-99.750000,1411.000000
14120.000000,-0.423828,0.139160,0.907226,1412.000000,-0.181198,0.185013,0.282288,1412.000000,17.249954,-26.400009,-99.750000,1412.000000
14130.000000,-0.419922,0.129883,0.895996,1413.000000,-0.120163,0.917435,0.282288,1413.000000,17.099960,-25.500000,-100.950012,1413.000000
14140.000000,-0.424805,0.134766,0.900390,1414.000000,-0.303268,0.551224,0.160217,1414.000000,17.099960,-26.400009,-101.550003,1414.000000
14150.000000,-0.397949,0.123535,0.899414,1415.000000,0.000000,0.368118,-0.263214,1415.000000,17.099960,-26.400009,-101.550003,1415.000000
14160.000000,-0.403809,0.121582,0.902832,1416.000000,-0.181198,0.490189,0.038147,1416.000000,15.449966,-24.450012,-101.100006,1416.000000
14170.000000,-0.421387,0.136719,0.906250,1417.000000,0.608444,0.551224,-0.263214,1417.000000,16.649963,-24.750000,-100.200012,1417.000000
14180.000000,-0.415039,0.134766,0.894043,1418.000000,0.608444,0.307083,-0.324249,1418.000000,16.949966,-25.500000,-102.000000,1418.000000
14190.000000,-0.413574,0.140137,0.898437,1419.000000,0.181198,0.185013,-0.385284,1419.000000,16.949966,-26.550003,-102.450012,1419.000000
14200.000000,-0.417480,0.130859,0.905761,1420.000000,-0.059128,-0.055313,-0.385284,1420.000000,17.549957,-26.550003,-102.450012,1420.000000
14210.000000,-0.414551,0.137207,0.907226,1421.000000,0.547409,0.123978,-0.263214,1421.000000,16.049957,-24.150009,-101.850006,1421.000000
14220.000000,-0.403320,0.137695,0.904785,1422.000000,0.303268,0.246048,0.343323,1422.000000,15.749954,-25.650009,-101.550003,1422.000000
14230.000000,-0.429687,0.137695,0.898437,1423.000000,0.000000,0.001907,-0.385284,1423.000000,15.749954,-26.400009,-101.850006,1423.000000
14240.000000,-0.422363,0.115723,0.905761,1424.000000,0.120163,0.062943,-0.263214,1424.000000,15.449966,-26.400009,-101.850006,1424.000000
14250.000000,-0.425781,0.131836,0.898437,1425.000000,0.181198,0.246048,-0.202179,1425.000000,16.199966,-25.050003,-101.700012,1425.000000
14260.000000,-0.415527,0.126465,0.896972,1426.000000,0.000000,0.307083,-0.324249,1426.000000,16.199966,-25.800003,-100.200012,1426.000000
14270.000000,-0.421875,0.130859,0.910156,1427.000000,0.669479,0.185013,-0.385284,1427.000000,16.049957,-25.800003,-100.200012,1427.000000
14280.000000,-0.413574,0.125000,0.914062,1428.000000,0.913620,-0.055313,-0.873566,1428.000000,17.249954,-27.150009,-102.150009,1428.000000
14290.000000,-0.428711,0.143555,0.908203,1429.000000,1.157761,0.123978,-0.202179,1429.000000,17.249954,-25.800003,-100.950012,1429.000000
14300.000000,-0.408203,0.126953,0.899414,1430.000000,0.669479,-0.787735,-0.263214,1430.000000,16.199966,-25.800003,-100.950012,1430.000000
14310.000000,-0.411133,0.123535,0.903320,1431.000000,1.035690,-0.299454,-0.080109,1431.000000,17.099960,-26.250000,-101.700012,1431.000000
14320.000000,-0.411621,0.133301,0.902344,1432.000000,1.279831,-0.055313,0.099182,1432.000000,17.099960,-26.700012,-101.100006,1432.000000
14330.000000,-0.424805,0.126465,0.891113,1433.000000,0.120163,-0.299454,-0.019073,1433.000000,16.199966,-26.700012,-101.100006,1433.000000
14340.000000,-0.420410,0.124023,0.896972,1434.000000,0.181198,0.001907,-0.568390,1434.000000,16.649963,-25.050003,-103.500000,1434.000000
14350.000000,-0.414062,0.134277,0.896484,1435.000000,0.303268,-0.238419,0.038147,1435.000000,16.649963,-25.500000,-100.650009,1435.000000
14360.000000,-0.413086,0.128906,0.900879,1436.000000,0.120163,-0.116348,-0.385284,1436.000000,17.549957,-25.500000,-100.650009,1436.000000
14370.000000,-0.425293,0.129395,0.897461,1437.000000,-0.425339,0.246048,-0.202179,1437.000000,17.549957,-25.200012,-101.100006,1437.000000
14380.000000,-0.404785,0.134766,0.900390,1438.000000,-0.669479,0.123978,-0.141144,1438.000000,16.199966,-24.900009,-101.100006,1438.000000
14390.000000,-0.418457,0.147461,0.900390,1439.000000,-0.242233,0.001907,-0.080109,1439.000000,16.199966,-24.750000,-100.950012,1439.000000
14400.000000,-0.421387,0.129883,0.910156,1440.000000,0.059128,-0.421524,-0.324249,1440.000000,17.699966,-24.750000,-100.950012,1440.000000
14410.000000,-0.419922,0.132812,0.901367,1441.000000,-0.181198,-0.299454,-0.019073,1441.000000,16.349960,-25.050003,-101.700012,1441.000000
14420.000000,-0.415039,0.125000,0.903320,1442.000000,-0.059128,0.062943,-0.080109,1442.000000,16.349960,-24.900009,-101.550003,1442.000000
14430.000000,-0.417480,0.135742,0.901855,1443.000000,-0.303268,0.307083,0.099182,1443.000000,16.199966,-24.900009,-101.550003,1443.000000
14440.000000,-0.426758,0.137207,0.896972,1444.000000,0.242233,-0.543594,0.343323,1444.000000,17.099960,-26.250000,-101.700012,1444.000000
14450.000000,-0.431641,0.135742,0.888183,1445.000000,-0.120163,-0.299454,0.404358,1445.000000,17.099960,-25.650009,-101.850006,1445.000000
14460.000000,-0.419922,0.128906,0.904297,1446.000000,0.669479,0.062943,0.465393,1446.000000,16.049957,-25.650009,-101.850006,1446.000000
14470.000000,-0.426758,0.125000,0.907226,1447.000000,-0.547409,-0.116348,0.709534,1447.000000,17.249954,-25.950012,-101.100006,1447.000000
14480.000000,-0.424316,0.131348,0.905273,1448.000000,-0.486374,-0.482559,0.099182,1448.000000,16.349960,-26.250000,-100.200012,1448.000000
14490.000000,-0.419922,0.128906,0.899902,1449.000000,0.242233,-0.360489,0.282288,1449.000000,17.549957,-27.150009,-101.100006,1449.000000
14500.000000,-0.415039,0.129395,0.906738,1450.000000,0.181198,-0.360489,0.343323,1450.000000,17.549957,-24.450012,-101.850006,1450.000000
14510.000000,-0.414062,0.125488,0.898926,1451.000000,-0.059128,-0.421524,0.343323,1451.000000,16.049957,-24.450012,-101.850006,1451.000000
14520.000000,-0.416504,0.132812,0.880859,1452.000000,0.181198,-0.360489,0.343323,1452.000000,15.299957,-25.200012,-101.550003,1452.000000
14530.000000,-0.417480,0.127441,0.906738,1453.000000,-0.181198,0.429153,-0.263214,1453.000000,17.849960,-25.950012,-101.100006,1453.000000
14540.000000,-0.404297,0.125977,0.901855,1454.000000,-0.486374,0.001907,0.343323,1454.000000,17.849960,-26.400009,-101.550003,1454.000000
14550.000000,-0.424316,0.139648,0.911621,1455.000000,0.181198,0.062943,0.099182,1455.000000,18.149963,-26.400009,-101.550003,1455.000000
14560.000000,-0.428711,0.141602,0.900390,1456.000000,0.303268,-0.055313,0.160217,1456.000000,16.649963,-27.150009,-101.850006,1456.000000
14570.000000,-0.404297,0.130371,0.893066,1457.000000,-0.181198,0.001907,0.160217,1457.000000,16.649963,-24.750000,-100.650009,1457.000000
14580.000000,-0.418945,0.141113,0.901367,1458.000000,-0.425339,-0.177383,0.282288,1458.000000,15.749954,-24.750000,-100.650009,1458.000000
14590.000000,-0.425293,0.132324,0.900879,1459.000000,0.364304,-0.299454,0.404358,1459.000000,16.949966,-24.900009,-101.550003,1459.000000
14600.000000,-0.415527,0.141602,0.904297,1460.000000,-0.486374,-0.299454,-0.019073,1460.000000,16.949966,-24.000000,-100.950012,1460.000000
14610.000000,-0.421875,0.125000,0.895996,1461.000000,0.425339,-0.055313,0.404358,1461.000000,16.649963,-24.000000,-100.950012,1461.000000
14620.000000,-0.431641,0.134277,0.896972,1462.000000,-0.181198,0.062943,-0.568390,1462.000000,15.299957,-25.800003,-100.950012,1462.000000
14630.000000,-0.400879,0.130859,0.899414,1463.000000,0.425339,-0.055313,-0.080109,1463.000000,15.299957,-23.100006,-100.800003,1463.000000
14640.000000,-0.420898,0.123047,0.899902,1464.000000,0.242233,-0.238419,-0.202179,1464.000000,16.799957,-23.100006,-100.800003,1464.000000
14650.000000,-0.407715,0.138672,0.907226,1465.000000,0.913620,0.246048,-0.080109,1465.000000,16.049957,-26.700012,-101.100006,1465.000000
14660.000000,-0.409668,0.145508,0.905273,1466.000000,0.425339,-0.116348,-0.141144,1466.000000,16.049957,-25.950012,-101.100006,1466.000000
14670.000000,-0.403809,0.131348,0.900390,1467.000000,0.486374,-0.055313,-0.568390,1467.000000,17.249954,-25.950012,-101.100006,1467.000000
14680.000000,-0.397949,0.134766,0.903320,1468.000000,0.669479,0.673294,-0.507355,1468.000000,17.849960,-26.250000,-99.900009,1468.000000
14690.000000,-0.426758,0.133301,0.897461,1469.000000,0.303268,0.185013,0.282288,1469.000000,17.249954,-25.950012,-99.750000,1469.000000
14700.000000,-0.415039,0.131348,0.895508,1470.000000,0.303268,0.062943,-0.690460,1470.000000,17.249954,-26.250000,-100.950012,1470.000000
14710.000000,-0.418457,0.121094,0.902832,1471.000000,-0.059128,0.123978,-0.263214,1471.000000,16.949966,-26.250000,-100.950012,1471.000000
14720.000000,-0.423828,0.131348,0.891113,1472.000000,-0.303268,0.001907,-0.507355,1472.000000,15.899963,-25.500000,-102.450012,1472.000000
14730.000000,-0.433594,0.126465,0.904785,1473.000000,-0.181198,0.185013,-0.568390,1473.000000,15.899963,-26.550003,-100.950012,1473.000000
14740.000000,-0.417480,0.130371,0.904785,1474.000000,-0.303268,0.123978,0.099182,1474.000000,16.949966,-26.550003,-100.950012,1474.000000
14750.000000,-0.415527,0.142578,0.906250,1475.000000,-0.181198,0.062943,-0.751495,1475.000000,16.649963,-26.550003,-102.750000,1475.000000
14760.000000,-0.411621,0.139648,0.906738,1476.000000,-0.425339,0.062943,0.099182,1476.000000,16.649963,-25.800003,-100.200012,1476.000000
14770.000000,-0.426269,0.127441,0.910156,1477.000000,-0.974655,-0.116348,0.282288,1477.000000,16.799957,-25.800003,-100.200012,1477.000000
14780.000000,-0.410644,0.128906,0.892090,1478.000000,-0.669479,-0.116348,-0.019073,1478.000000,16.799957,-27.150009,-101.100006,1478.000000
14790.000000,-0.416992,0.113770,0.891113,1479.000000,0.000000,-0.604630,-0.446320,1479.000000,16.949966,-27.150009,-101.100006,1479.000000
14800.000000,-0.416504,0.118652,0.909668,1480.000000,-0.303268,-0.665665,-0.019073,1480.000000,16.049957,-27.000000,-102.000000,1480.000000
14810.000000,-0.415039,0.137695,0.907226,1481.000000,-0.303268,-0.177383,-0.019073,1481.000000,16.049957,-25.650009,-101.850006,1481.000000
14820.000000,-0.421387,0.137207,0.909668,1482.000000,-0.791550,-0.726700,-0.263214,1482.000000,17.699966,-25.650009,-101.850006,1482.000000
14830.000000,-0.416992,0.136230,0.901855,1483.000000,-0.608444,-0.421524,-0.019073,1483.000000,17.549957,-26.250000,-101.250000,1483.000000
14840.000000,-0.403320,0.127441,0.895996,1484.000000,-0.913620,0.429153,-0.263214,1484.000000,16.949966,-25.950012,-101.550003,1484.000000
14850.000000,-0.427734,0.137695,0.901855,1485.000000,-0.913620,-0.299454,0.160217,1485.000000,16.949966,-25.500000,-99.900009,1485.000000
14860.000000,-0.415527,0.146973,0.908203,1486.000000,-1.890182,-0.177383,0.526428,1486.000000,16.649963,-25.500000,-99.900009,1486.000000
14870.000000,-0.417480,0.133301,0.892090,1487.000000,-1.462936,-0.177383,0.099182,1487.000000,17.099960,-26.250000,-101.700012,1487.000000
14880.000000,-0.422851,0.124512,0.899414,1488.000000,-0.974655,-0.482559,0.831604,1488.000000,17.099960,-24.900009,-100.500000,1488.000000
14890.000000,-0.416504,0.129395,0.903320,1489.000000,-2.073288,-0.177383,0.709534,1489.000000,16.649963,-24.900009,-100.500000,1489.000000
14900.000000,-0.347656,0.133789,0.911621,1490.000000,-2.134323,2.626419,-1.300812,1490.000000,15.299957,-26.250000,-100.650009,1490.000000
14910.000000,-0.465332,0.121582,0.878418,1491.000000,-0.913620,1.955032,-0.263214,1491.000000,15.299957,-25.950012,-101.550003,1491.000000
14920.000000,-0.417969,0.146973,0.910156,1492.000000,-3.355026,-0.726700,0.709534,1492.000000,16.349960,-25.950012,-101.550003,1492.000000
14930.000000,-0.416504,0.122559,0.906738,1493.000000,-2.439499,0.673294,1.564026,1493.000000,16.799957,-25.200012,-100.800003,1493.000000
14940.000000,-0.416992,0.092285,0.906250,1494.000000,-2.317429,1.771927,-0.446320,1494.000000,16.799957,-25.950012,-101.100006,1494.000000
14950.000000,-0.443359,0.124512,0.898926,1495.000000,-2.744675,-0.299454,0.587463,1495.000000,16.799957,-25.950012,-101.100006,1495.000000
14960.000000,-0.415039,0.130371,0.895996,1496.000000,-2.073288,-0.909805,0.221252,1496.000000,17.549957,-26.700012,-102.150009,1496.000000
14970.000000,-0.418457,0.125000,0.910156,1497.000000,-1.768112,-0.177383,1.014709,1497.000000,17.549957,-25.650009,-101.100006,1497.000000
14980.000000,-0.426758,0.117676,0.894531,1498.000000,-1.523972,1.039505,-0.202179,1498.000000,16.799957,-25.650009,-101.100006,1498.000000
14990.000000,-0.442383,0.119141,0.907715,1499.000000,-0.913620,0.917435,-0.080109,1499.000000,17.249954,-25.950012,-101.100006,1499.000000
15000.000000,-0.427246,0.124023,0.909668,1500.000000,-0.669479,-0.848770,1.014709,1500.000000,17.249954,-25.800003,-102.450012,1500.000000
15010.000000,-0.415527,0.124023,0.889160,1501.000000,-0.730515,0.673294,0.343323,1501.000000,17.249954,-25.500000,-101.250000,1501.000000
15020.000000,-0.418457,0.123535,0.887695,1502.000000,-0.791550,0.185013,0.831604,1502.000000,17.549957,-25.500000,-101.250000,1502.000000
15030.000000,-0.428223,0.123047,0.902832,1503.000000,-0.303268,0.307083,0.465393,1503.000000,16.049957,-26.700012,-101.550003,1503.000000
15040.000000,-0.412109,0.146484,0.912109,1504.000000,-0.120163,0.368118,0.587463,1504.000000,16.049957,-24.900009,-100.800003,1504.000000
15050.000000,-0.425293,0.129883,0.910644,1505.000000,-0.913620,0.429153,0.953674,1505.000000,17.849960,-24.900009,-100.800003,1505.000000
15060.000000,-0.420898,0.138184,0.903808,1506.000000,-0.913620,0.856400,1.319885,1506.000000,16.199966,-25.950012,-100.050003,1506.000000
15070.000000,-0.426758,0.126953,0.910644,1507.000000,-11.838913,0.490189,0.709534,1507.000000,17.099960,-25.500000,-99.900009,1507.000000
15080.000000,-0.405273,0.119629,0.903808,1508.000000,-0.913620,3.847122,0.099182,1508.000000,16.949966,-26.700012,-100.800003,1508.000000
15090.000000,-0.381836,0.122070,0.890625,1509.000000,0.120163,2.565384,-1.850128,1509.000000,16.949966,-26.250000,-100.200012,1509.000000
15100.000000,-0.446777,0.085449,0.878906,1510.000000,-1.279831,1.405716,-0.446320,1510.000000,16.949966,-26.250000,-100.200012,1510.000000
15110.000000,-0.423340,0.146973,0.913574,1511.000000,-0.486374,1.405716,-0.019073,1511.000000,16.049957,-25.800003,-100.650009,1511.000000
15120.000000,-0.416992,0.134277,0.921386,1512.000000,-1.768112,1.832962,0.465393,1512.000000,16.049957,-25.650009,-100.500000,1512.000000
15130.000000,-0.428223,0.132812,0.910644,1513.000000,-0.852585,1.649857,1.258850,1513.000000,16.349960,-25.650009,-100.500000,1513.000000
15140.000000,-0.426758,0.115234,0.916015,1514.000000,1.218796,1.344681,1.258850,1514.000000,18.599960,-25.200012,-100.800003,1514.000000
15150.000000,-0.413086,0.108887,0.902832,1515.000000,0.000000,-0.482559,1.136780,1515.000000,17.249954,-24.450012,-101.100006,1515.000000
15160.000000,-0.415039,0.115234,0.910644,1516.000000,0.303268,0.612259,0.831604,1516.000000,17.249954,-25.050003,-100.950012,1516.000000
15170.000000,-0.411621,0.124023,0.898437,1517.000000,-0.242233,0.612259,0.587463,1517.000000,15.749954,-25.050003,-100.950012,1517.000000
15180.000000,-0.393555,0.116699,0.897461,1518.000000,0.242233,2.138138,1.075745,1518.000000,16.799957,-25.200012,-102.600006,1518.000000
15190.000000,-0.451172,0.092285,0.902832,1519.000000,-0.425339,3.786087,-1.605988,1519.000000,16.799957,-25.200012,-101.550003,1519.000000
15200.000000,-0.425293,0.135254,0.902832,1520.000000,-1.707077,2.321243,1.380920,1520.000000,15.749954,-25.200012,-101.550003,1520.000000
15210.000000,-0.399902,0.132812,0.889648,1521.000000,-0.608444,3.725052,-0.019073,1521.000000,17.099960,-26.700012,-102.600006,1521.000000
15220.000000,-0.424316,0.130859,0.911133,1522.000000,-0.730515,2.565384,1.258850,1522.000000,17.099960,-24.900009,-102.150009,1522.000000
15230.000000,-0.425293,0.124512,0.904785,1523.000000,0.242233,2.565384,0.953674,1523.000000,16.799957,-24.900009,-102.150009,1523.000000
15240.000000,-0.425293,0.134766,0.897461,1524.000000,0.974655,1.405716,0.709534,1524.000000,15.899963,-25.200012,-101.100006,1524.000000
15250.000000,-0.431152,0.128906,0.913574,1525.000000,0.486374,0.185013,0.953674,1525.000000,15.899963,-24.750000,-101.700012,1525.000000
15260.000000,-0.419434,0.127441,0.909668,1526.000000,0.303268,0.551224,0.831604,1526.000000,15.899963,-24.750000,-101.700012,1526.000000
15270.000000,-0.429687,0.117187,0.906250,1527.000000,-0.425339,0.856400,0.343323,1527.000000,15.299957,-26.250000,-102.750000,1527.000000
15280.000000,-0.416992,0.114746,0.903808,1528.000000,-0.547409,2.138138,1.197815,1528.000000,15.299957,-25.950012,-102.150009,1528.000000
15290.000000,-0.433105,0.135742,0.905273,1529.000000,0.242233,3.114700,1.441956,1529.000000,16.649963,-25.950012,-102.150009,1529.000000
15300.000000,-0.448730,0.133301,0.899902,1530.000000,0.120163,0.795364,1.136780,1530.000000,16.649963,-25.050003,-103.050003,1530.000000
15310.000000,-0.417969,0.123047,0.898437,1531.000000,-0.669479,0.917435,1.319885,1531.000000,18.149963,-25.500000,-100.200012,1531.000000
15320.000000,-0.421387,0.121582,0.900879,1532.000000,-0.547409,1.283646,0.831604,1532.000000,18.149963,-25.950012,-103.200012,1532.000000
15330.000000,-0.429687,0.113770,0.901855,1533.000000,0.181198,1.344681,1.441956,1533.000000,15.749954,-25.950012,-103.200012,1533.000000
15340.000000,-0.416504,0.114258,0.903808,1534.000000,0.303268,-0.238419,1.502991,1534.000000,16.799957,-25.650009,-100.800003,1534.000000
15350.000000,-0.416504,0.125977,0.903808,1535.000000,2.439499,1.710892,1.930237,1535.000000,16.799957,-25.650009,-102.600006,1535.000000
15360.000000,-0.379394,0.129883,0.908203,1536.000000,4.514694,2.504349,0.282288,1536.000000,15.899963,-25.650009,-102.600006,1536.000000
15370.000000,-0.423340,0.088379,0.912597,1537.000000,0.913620,3.664017,0.221252,1537.000000,17.699966,-25.800003,-102.450012,1537.000000
15380.000000,-0.430176,0.127441,0.882324,1538.000000,-1.585007,1.283646,0.404358,1538.000000,16.949966,-25.500000,-102.750000,1538.000000
15390.000000,-0.428223,0.127441,0.906738,1539.000000,-1.401901,1.405716,1.258850,1539.000000,17.099960,-25.800003,-101.250000,1539.000000
15400.000000,-0.434082,0.118164,0.904785,1540.000000,-1.279831,1.649857,0.892639,1540.000000,17.099960,-24.900009,-102.900009,1540.000000
15410.000000,-0.424805,0.123047,0.900390,1541.000000,-1.462936,1.344681,0.587463,1541.000000,17.549957,-24.900009,-102.900009,1541.000000
15420.000000,-0.431641,0.121582,0.900879,1542.000000,-1.890182,2.016068,0.892639,1542.000000,16.199966,-25.650009,-102.600006,1542.000000
15430.000000,-0.419922,0.119141,0.903808,1543.000000,-1.401901,2.626419,1.564026,1543.000000,16.199966,-27.000000,-102.000000,1543.000000
15440.000000,-0.422363,0.130859,0.899414,1544.000000,-1.829147,2.443314,1.136780,1544.000000,16.949966,-27.000000,-102.000000,1544.000000
15450.000000,-0.420410,0.110840,0.906738,1545.000000,-0.791550,1.283646,1.014709,1545.000000,16.349960,-25.050003,-101.700012,1545.000000
15460.000000,-0.435059,0.117676,0.898437,1546.000000,-1.035690,2.382278,0.282288,1546.000000,16.049957,-25.950012,-102.150009,1546.000000
15470.000000,-0.427246,0.127441,0.900390,1547.000000,-1.707077,2.260208,1.197815,1547.000000,16.049957,-26.400009,-102.600006,1547.000000
15480.000000,-0.425293,0.125000,0.904297,1548.000000,-0.425339,1.588821,1.014709,1548.000000,16.049957,-26.400009,-102.600006,1548.000000
15490.000000,-0.431152,0.124023,0.894531,1549.000000,-1.768112,1.039505,0.953674,1549.000000,17.249954,-26.400009,-101.850006,1549.000000
15500.000000,-0.438476,0.131348,0.895508,1550.000000,-0.547409,1.527786,0.770569,1550.000000,17.249954,-24.750000,-102.750000,1550.000000
15510.000000,-0.429687,0.126465,0.899414,1551.000000,-1.035690,1.466751,0.526428,1551.000000,17.699966,-24.750000,-102.750000,1551.000000
15520.000000,-0.423340,0.124512,0.905761,1552.000000,-0.791550,1.222610,0.465393,1552.000000,17.549957,-25.800003,-102.750000,1552.000000
15530.000000,-0.432617,0.129395,0.899414,1553.000000,-1.707077,0.612259,0.831604,1553.000000,17.549957,-23.850006,-101.850006,1553.000000
15540.000000,-0.440918,0.124512,0.901855,1554.000000,-1.462936,0.917435,1.136780,1554.000000,16.199966,-23.850006,-101.850006,1554.000000
15550.000000,-0.432129,0.130371,0.911621,1555.000000,0.303268,0.612259,1.075745,1555.000000,17.699966,-24.750000,-103.050003,1555.000000
15560.000000,-0.414062,0.129883,0.899414,1556.000000,4.331589,0.123978,0.343323,1556.000000,17.699966,-26.550003,-102.450012,1556.000000
15570.000000,-0.427246,0.117187,0.895996,1557.000000,-2.134323,1.222610,-0.446320,1557.000000,18.449966,-26.550003,-102.450012,1557.000000
15580.000000,-0.432617,0.145020,0.907715,1558.000000,-0.730515,1.283646,2.052307,1558.000000,17.549957,-26.250000,-101.700012,1558.000000
15590.000000,-0.429199,0.124023,0.869629,1559.000000,-1.340866,1.222610,1.564026,1559.000000,17.549957,-25.650009,-102.600006,1559.000000
15600.000000,-0.433105,0.126953,0.914062,1560.000000,-1.340866,1.344681,1.686096,1560.000000,16.799957,-25.650009,-102.600006,1560.000000
15610.000000,-0.424316,0.129883,0.899414,1561.000000,-1.218796,1.161575,1.625061,1561.000000,16.949966,-25.650009,-100.050003,1561.000000
15620.000000,-0.425293,0.108887,0.892578,1562.000000,-1.096725,1.039505,1.380920,1562.000000,15.899963,-24.000000,-102.750000,1562.000000
15630.000000,-0.427246,0.124512,0.888183,1563.000000,-2.134323,0.490189,1.075745,1563.000000,15.899963,-24.300003,-102.450012,1563.000000
15640.000000,-0.426269,0.120605,0.894531,1564.000000,-2.561569,0.673294,1.564026,1564.000000,16.949966,-24.300003,-102.450012,1564.000000
15650.000000,-0.407226,0.127441,0.898926,1565.000000,-4.209518,1.222610,1.136780,1565.000000,16.799957,-24.750000,-103.050003,1565.000000
15660.000000,-0.428223,0.134277,0.892090,1566.000000,-1.523972,1.100540,1.380920,1566.000000,16.799957,-25.650009,-102.150009,1566.000000
15670.000000,-0.422851,0.132812,0.885742,1567.000000,-0.547409,-0.055313,0.404358,1567.000000,15.449966,-25.650009,-102.150009,1567.000000
15680.000000,-0.453125,0.112793,0.906738,1568.000000,-1.951218,-0.116348,0.831604,1568.000000,15.449966,-25.800003,-101.700012,1568.000000
15690.000000,-0.423828,0.147949,0.884277,1569.000000,-2.073288,0.307083,0.404358,1569.000000,16.799957,-25.800003,-101.700012,1569.000000
15700.000000,-0.428711,0.123047,0.905273,1570.000000,-2.439499,1.039505,1.197815,1570.000000,18.449966,-25.200012,-101.850006,1570.000000
15710.000000,-0.421387,0.123047,0.895508,1571.000000,-2.683640,1.100540,1.808167,1571.000000,18.449966,-24.750000,-101.250000,1571.000000
15720.000000,-0.429687,0.117187,0.888183,1572.000000,-0.791550,1.588821,1.869202,1572.000000,16.049957,-24.750000,-101.250000,1572.000000
15730.000000,-0.433594,0.119629,0.909179,1573.000000,-1.157761,0.978470,1.564026,1573.000000,18.599960,-25.650009,-102.900009,1573.000000
15740.000000,-0.437988,0.120605,0.896972,1574.000000,-1.157761,1.466751,0.953674,1574.000000,18.599960,-26.700012,-101.850006,1574.000000
15750.000000,-0.419434,0.101562,0.898437,1575.000000,3.049850,0.429153,0.892639,1575.000000,17.549957,-26.700012,-101.850006,1575.000000
15760.000000,-0.434082,0.112305,0.895508,1576.000000,-1.401901,-0.604630,-1.178741,1576.000000,16.799957,-25.200012,-101.550003,1576.000000
